bedroomCount,bathroomCount,habitableSurface,toiletCount,terraceSurface,postCode,gardenSurface,totalParkingCount,province_encoded,type_encoded,subtype_encoded,epcScore_encoded,hasAttic_encoded,hasGarden_encoded,hasAirConditioning_encoded,hasArmoredDoor_encoded,hasVisiophone_encoded,hasTerrace_encoded,hasOffice_encoded,hasSwimmingPool_encoded,hasFireplace_encoded,hasBasement_encoded,hasDressingRoom_encoded,hasDiningRoom_encoded,hasLift_encoded,hasHeatPump_encoded,hasPhotovoltaicPanels_encoded,hasLivingRoom_encoded,price
3.0,2.0,192.0,2.0,35.0,7130,400.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,332851.0
3.0,2.0,192.0,2.0,35.0,7130,520.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,347851.0
3.0,2.0,192.0,2.0,18.0,7130,536.0,2.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,336351.0
5.0,3.0,435.0,4.0,239.0,7130,1918.0,8.0,11,2,9,4.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,750000.0
3.0,1.0,230.0,1.0,20.0,7130,1800.0,3.0,11,1,4,6.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,330000.0
2.0,1.0,75.0,1.0,6.0,7130,40.0,0.0,11,1,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,159000.0
4.0,1.0,156.0,2.0,20.0,7130,220.0,0.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,320000.0
3.0,1.0,302.0,2.0,87.0,7141,389.0,0.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,205000.0
3.0,1.0,100.0,1.0,12.0,7141,591.0,0.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,275000.0
4.0,2.0,300.0,2.0,80.0,7141,900.0,1.0,11,2,13,5.0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,1,499900.0
3.0,1.0,205.0,2.0,30.0,7141,6080.0,6.0,11,2,13,5.0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,485000.0
4.0,1.0,200.0,1.0,37.0,7141,430.0,1.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,169000.0
2.0,1.0,154.0,2.0,17.0,7141,75.0,0.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,139500.0
2.0,1.0,110.0,1.0,20.0,7140,50.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,145000.0
3.0,1.0,154.0,1.0,20.0,7140,200.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,170000.0
3.0,1.0,100.0,1.0,12.0,7140,591.0,0.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,275000.0
6.0,5.0,300.0,5.0,30.0,7140,110.0,0.0,11,2,7,4.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,480000.0
4.0,1.0,235.0,2.0,20.0,7140,100.0,1.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,270000.0
4.0,2.0,225.0,2.0,1.0,7140,1.0,8.0,11,2,13,4.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,395000.0
3.0,1.0,250.0,2.0,25.0,7140,360.0,0.0,11,2,8,5.0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,305000.0
4.0,1.0,157.0,2.0,30.0,7134,150.0,3.0,11,2,2,,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,300000.0
2.0,1.0,122.0,1.0,100.0,7134,650.0,1.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,110000.0
3.0,1.0,171.0,2.0,16.0,7134,679.0,0.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,280000.0
2.0,1.0,91.0,1.0,20.0,7134,50.0,0.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,115000.0
3.0,1.0,170.0,2.0,34.0,7134,126.0,1.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,289000.0
5.0,2.0,174.0,2.0,47.0,7134,350.0,2.0,11,2,2,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,395000.0
4.0,2.0,200.0,3.0,20.0,7134,200.0,2.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,240000.0
5.0,2.0,210.0,3.0,25.0,7134,200.0,1.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,249000.0
5.0,2.0,174.0,2.0,47.0,7134,350.0,2.0,11,2,2,,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,299000.0
4.0,2.0,129.0,2.0,45.0,7134,1891.0,2.0,11,2,13,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,276500.0
2.0,1.0,80.0,2.0,30.0,7134,400.0,1.0,11,1,1,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,165000.0
5.0,1.0,190.0,1.0,47.0,7134,412.0,1.0,11,2,2,4.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,289000.0
3.0,1.0,131.0,1.0,15.0,7181,90.0,0.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,300000.0
2.0,1.0,140.0,2.0,30.0,7181,314.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,249000.0
3.0,1.0,150.0,2.0,10.0,7181,300.0,2.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,439000.0
4.0,2.0,345.0,3.0,100.0,7181,1000.0,7.0,11,2,2,7.0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,795000.0
3.0,6.0,687.0,2.0,199.0,7180,400.0,0.0,11,2,7,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,650000.0
7.0,1.0,248.0,2.0,15.0,7180,350.0,1.0,11,2,2,4.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,349000.0
5.0,2.0,260.0,3.0,80.0,7180,5682.0,2.0,11,2,2,5.0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,750000.0
4.0,2.0,200.0,2.0,30.0,7180,3000.0,3.0,11,2,13,,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,581510.0
6.0,2.0,218.0,2.0,30.0,7180,800.0,3.0,11,2,13,,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,578140.0
3.0,1.0,130.0,1.0,20.0,7180,1000.0,6.0,11,2,2,4.0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,395000.0
3.0,1.0,150.0,1.0,25.0,7180,120.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,250000.0
4.0,1.0,146.0,1.0,60.0,7180,400.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,260000.0
4.0,1.0,179.0,1.0,30.0,7180,800.0,7.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,390000.0
4.0,2.0,345.0,3.0,100.0,7180,1000.0,7.0,11,2,2,7.0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,795000.0
3.0,2.0,175.0,2.0,10.0,7191,290.0,1.0,11,2,7,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,249000.0
5.0,2.0,176.0,2.0,22.0,7160,100.0,1.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,199900.0
3.0,1.0,99.0,2.0,30.0,7160,250.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,99900.0
4.0,1.0,415.0,3.0,40.0,7160,280.0,2.0,11,2,13,4.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,520000.0
3.0,1.0,110.0,1.0,25.0,7160,60.0,2.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,150000.0
2.0,1.0,117.0,1.0,25.0,7160,264.0,3.0,11,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,189000.0
3.0,1.0,110.0,2.0,20.0,7160,50.0,1.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,295000.0
4.0,2.0,204.0,2.0,15.0,7160,410.0,3.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,270000.0
3.0,3.0,160.0,3.0,15.0,7160,30.0,0.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,325000.0
3.0,1.0,130.0,2.0,15.0,7160,125.0,0.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,189000.0
4.0,1.0,230.0,3.0,11.0,7160,285.0,0.0,11,2,2,2.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,320000.0
3.0,1.0,78.0,2.0,18.0,7160,750.0,1.0,11,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,185000.0
4.0,2.0,300.0,2.0,30.0,7160,1400.0,0.0,11,2,13,,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,475000.0
2.0,1.0,241.0,3.0,21.0,7300,193.0,0.0,11,2,2,2.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,260000.0
3.0,1.0,100.0,1.0,50.0,7300,2000.0,5.0,11,2,2,4.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,184000.0
3.0,1.0,144.0,2.0,15.0,7300,79.0,1.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,185000.0
3.0,1.0,156.0,1.0,40.0,7300,271.0,8.0,11,2,9,5.0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,310000.0
4.0,1.0,133.0,1.0,1.0,7300,1.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,179999.0
6.0,2.0,360.0,3.0,1.0,7320,1.0,1.0,11,2,9,6.0,1,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,690000.0
3.0,6.0,687.0,2.0,199.0,7190,400.0,0.0,11,2,7,6.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,650000.0
5.0,2.0,172.0,2.0,20.0,7190,150.0,2.0,11,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,390450.0
5.0,2.0,185.0,2.0,20.0,7190,300.0,2.0,11,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,433550.0
5.0,2.0,172.0,2.0,20.0,7190,150.0,2.0,11,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,390450.0
5.0,2.0,185.0,2.0,20.0,7190,300.0,2.0,11,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,433550.0
1.0,2.0,121.0,2.0,20.0,7190,68.0,0.0,11,2,2,5.0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,210000.0
5.0,2.0,260.0,3.0,80.0,7190,5682.0,2.0,11,2,2,5.0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,750000.0
4.0,2.0,350.0,1.0,20.0,7190,35.0,0.0,11,2,10,,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,395000.0
3.0,1.0,140.0,1.0,70.0,7190,272.0,0.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,159000.0
4.0,2.0,200.0,2.0,30.0,7190,3000.0,3.0,11,2,13,,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,1,581510.0
6.0,2.0,218.0,2.0,30.0,7190,800.0,3.0,11,2,13,,0,1,0,0,1,1,1,0,0,0,0,1,0,1,1,1,578140.0
5.0,2.0,290.0,3.0,40.0,7190,350.0,0.0,11,2,8,4.0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,1,430000.0
3.0,1.0,155.0,2.0,60.0,7190,400.0,0.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,275000.0
3.0,6.0,687.0,2.0,199.0,7190,400.0,0.0,11,2,7,2.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,650000.0
4.0,2.0,345.0,3.0,100.0,7190,1000.0,7.0,11,2,2,7.0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,795000.0
4.0,1.0,180.0,3.0,45.0,7322,2200.0,6.0,11,2,2,,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,425000.0
3.0,1.0,126.0,1.0,8.0,7331,391.0,2.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,170000.0
4.0,1.0,236.0,2.0,1.0,7331,550.0,4.0,11,2,2,3.0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,250000.0
2.0,1.0,237.0,2.0,41.0,7301,867.0,0.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,155000.0
3.0,1.0,130.0,1.0,23.0,7301,120.0,0.0,11,2,2,5.0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,185000.0
3.0,1.0,120.0,1.0,40.0,7301,120.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,155000.0
3.0,1.0,110.0,1.0,1.0,7301,1.0,0.0,11,2,2,6.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,165000.0
2.0,1.0,76.0,1.0,5.0,7330,2000.0,2.0,11,1,1,5.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,219500.0
4.0,1.0,193.0,2.0,1.0,7321,1.0,2.0,11,2,13,7.0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,365000.0
3.0,2.0,251.0,2.0,43.0,7321,446.0,0.0,11,2,13,7.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,400000.0
3.0,2.0,251.0,2.0,43.0,7321,446.0,0.0,11,2,13,7.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,400000.0
3.0,1.0,222.0,1.0,28.0,7321,795.0,1.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,120000.0
3.0,1.0,142.0,1.0,21.0,7321,220.0,1.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,269000.0
4.0,1.0,156.0,2.0,1.0,7332,1.0,2.0,11,2,2,,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,335000.0
3.0,1.0,176.0,2.0,25.0,7332,80.0,3.0,11,2,2,7.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,300000.0
3.0,1.0,132.0,2.0,65.0,7170,268.0,0.0,11,2,2,7.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,359000.0
3.0,1.0,153.0,1.0,15.0,7170,70.0,1.0,11,2,2,3.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,185000.0
4.0,2.0,159.0,2.0,18.0,7170,351.0,0.0,11,2,2,4.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,230000.0
3.0,1.0,240.0,2.0,30.0,7170,385.0,1.0,11,2,2,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,224000.0
3.0,1.0,240.0,2.0,30.0,7170,385.0,1.0,11,2,2,,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,286000.0
4.0,1.0,146.0,1.0,15.0,7170,150.0,0.0,11,2,2,6.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,335000.0
4.0,2.0,180.0,2.0,25.0,7170,35.0,1.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,239000.0
2.0,1.0,85.0,1.0,20.0,7170,30.0,1.0,11,1,1,3.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,169000.0
3.0,2.0,153.0,2.0,10.0,7170,30.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,179999.0
4.0,1.0,250.0,2.0,24.0,7170,280.0,0.0,11,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,190000.0
3.0,1.0,145.0,2.0,45.0,7170,500.0,2.0,11,2,2,6.0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,370000.0
2.0,1.0,81.0,1.0,7.0,7333,52.0,0.0,11,1,1,6.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,204000.0
2.0,1.0,85.0,1.0,8.0,7333,29.0,1.0,11,1,1,7.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,204645.0
2.0,1.0,120.0,2.0,10.0,7334,220.0,3.0,11,2,14,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,105000.0
4.0,1.0,208.0,2.0,20.0,7334,200.0,4.0,11,2,2,7.0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,300000.0
3.0,3.0,600.0,2.0,1.0,7334,1.0,1.0,11,2,2,7.0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,900000.0
2.0,1.0,96.0,2.0,5.0,7350,20.0,0.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60000.0
4.0,1.0,178.0,2.0,1.0,7350,1.0,6.0,11,2,13,3.0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,335000.0
5.0,1.0,208.0,4.0,50.0,7350,1100.0,6.0,11,2,13,,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,520000.0
4.0,1.0,180.0,3.0,45.0,7350,2200.0,6.0,11,2,2,,1,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1,425000.0
3.0,1.0,120.0,2.0,60.0,7350,1028.0,3.0,11,2,2,6.0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,229000.0
4.0,2.0,170.0,2.0,30.0,7100,70.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,210000.0
3.0,2.0,210.0,2.0,37.0,7100,140.0,1.0,11,2,14,5.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,289000.0
2.0,1.0,232.0,2.0,40.0,7100,200.0,0.0,11,2,14,5.0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,1,249999.0
5.0,1.0,175.0,2.0,35.0,7100,276.0,0.0,11,2,2,5.0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,250000.0
4.0,2.0,294.0,3.0,50.0,7100,371.0,3.0,11,2,2,2.0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,295000.0
5.0,3.0,520.0,3.0,60.0,7100,330.0,0.0,11,2,13,7.0,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,1,720000.0
5.0,2.0,419.0,3.0,40.0,7100,437.0,1.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,349000.0
2.0,1.0,154.0,1.0,20.0,7100,450.0,0.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,195000.0
1.0,1.0,82.0,2.0,30.0,7100,50.0,0.0,11,1,4,3.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,149000.0
7.0,2.0,268.0,3.0,46.0,7100,1127.0,2.0,11,2,13,4.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,599000.0
3.0,1.0,144.0,2.0,18.0,7100,120.0,1.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,295000.0
3.0,1.0,158.0,3.0,20.0,7100,80.0,2.0,11,2,2,5.0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,249000.0
3.0,1.0,149.0,2.0,17.0,7100,150.0,2.0,11,2,2,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,305000.0
4.0,1.0,135.0,2.0,20.0,7100,150.0,5.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,228000.0
6.0,2.0,195.0,2.0,56.0,7100,70.0,1.0,11,2,2,7.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,229000.0
2.0,1.0,80.0,1.0,10.0,7100,200.0,2.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,108000.0
5.0,2.0,200.0,3.0,28.0,7100,70.0,1.0,11,2,2,7.0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,225000.0
2.0,1.0,108.0,2.0,20.0,7100,24.0,0.0,11,2,2,7.0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,235000.0
2.0,1.0,150.0,1.0,30.0,7100,199.0,1.0,11,2,2,1.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,109000.0
3.0,8.0,250.0,2.0,25.0,7100,250.0,3.0,11,2,7,5.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,599000.0
3.0,8.0,250.0,2.0,25.0,7100,250.0,3.0,11,2,2,5.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,599000.0
3.0,1.0,193.0,1.0,35.0,7100,105.0,2.0,11,2,2,6.0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,279000.0
2.0,1.0,102.0,2.0,40.0,7100,235.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,89000.0
3.0,1.0,205.0,2.0,1.0,7100,1.0,0.0,11,2,2,6.0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,299000.0
5.0,1.0,250.0,1.0,1.0,7100,1.0,0.0,11,2,13,2.0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,375000.0
4.0,1.0,220.0,2.0,20.0,7100,600.0,5.0,11,2,2,4.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,375000.0
4.0,1.0,338.0,2.0,25.0,7100,120.0,3.0,11,2,2,1.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,210000.0
4.0,1.0,220.0,1.0,45.0,7100,300.0,3.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,375000.0
5.0,1.0,266.0,2.0,25.0,7100,45.0,0.0,11,2,2,4.0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,298999.0
3.0,1.0,155.0,1.0,27.0,7100,90.0,0.0,11,2,2,2.0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,192000.0
3.0,1.0,127.0,1.0,1.0,7100,1.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,119000.0
3.0,1.0,157.0,1.0,10.0,7100,15.0,0.0,11,2,2,4.0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,160000.0
2.0,1.0,131.0,1.0,50.0,7100,400.0,3.0,11,2,13,1.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,240000.0
2.0,1.0,434.0,2.0,31.0,7100,1.0,5.0,11,2,2,,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,299000.0
3.0,1.0,161.0,1.0,32.0,7380,887.0,0.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,100000.0
2.0,1.0,154.0,1.0,12.0,7380,90.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,125000.0
3.0,1.0,130.0,2.0,10.0,7380,10.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,140000.0
3.0,1.0,512.0,3.0,7.0,7380,320.0,0.0,11,2,10,5.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,180000.0
4.0,1.0,191.0,1.0,18.0,7380,45.0,2.0,11,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,140000.0
3.0,1.0,167.0,2.0,25.0,7380,250.0,5.0,11,2,2,2.0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,300000.0
4.0,1.0,151.0,1.0,7.0,7502,236.0,0.0,11,2,2,2.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,209000.0
5.0,3.0,250.0,2.0,20.0,7387,7300.0,8.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,350000.0
5.0,3.0,325.0,2.0,20.0,7387,8600.0,8.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,400000.0
5.0,3.0,220.0,3.0,45.0,7387,590.0,3.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,200000.0
5.0,3.0,220.0,3.0,45.0,7387,590.0,3.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,200000.0
8.0,5.0,780.0,5.0,56.0,7387,21280.0,7.0,11,2,9,4.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1100000.0
8.0,5.0,780.0,5.0,56.0,7387,21280.0,7.0,11,2,9,4.0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1100000.0
3.0,1.0,90.0,2.0,13.0,7387,40.0,0.0,11,2,2,4.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,130000.0
3.0,1.0,399.0,2.0,43.0,7387,779.0,1.0,11,2,2,1.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,190000.0
4.0,1.0,275.0,2.0,80.0,7387,400.0,0.0,11,2,2,3.0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,425000.0
1.0,1.0,75.0,1.0,60.0,7387,1.0,0.0,11,1,1,1.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,110000.0
4.0,1.0,346.0,2.0,80.0,7387,659.0,3.0,11,2,19,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,513750.0
4.0,1.0,275.0,2.0,80.0,7387,659.0,3.0,11,2,19,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,411000.0
3.0,2.0,365.0,2.0,100.0,7387,5000.0,10.0,11,2,2,5.0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,620000.0
3.0,1.0,150.0,2.0,30.0,7387,250.0,0.0,11,2,2,3.0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,209000.0
4.0,1.0,160.0,2.0,25.0,7501,200.0,4.0,11,2,13,5.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,499000.0
3.0,1.0,130.0,2.0,21.0,7501,213.0,0.0,11,2,2,4.0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,275000.0
3.0,1.0,200.0,2.0,50.0,7503,1000.0,5.0,11,2,2,4.0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,450000.0
4.0,1.0,146.0,1.0,30.0,7503,205.0,0.0,11,2,2,5.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,289000.0
2.0,1.0,120.0,2.0,35.0,7503,300.0,0.0,11,2,2,3.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,200000.0
